hospital_id,date,total_beds,occupied_beds,staffed_beds,closed_beds,occupancy_rate
HHN-BIR-01,2024-01-26,42,13.328125,15.59375,0.0,0.8613720415692595
HHN-BIR-01,2024-01-27,42,12.3125,15.588541666666666,0.0,0.7857553003009418
HHN-BIR-01,2024-01-28,42,11.385416666666666,15.578125,0.0,0.7410499372011321
HHN-BIR-01,2024-01-29,42,11.395833333333334,15.520833333333334,0.125,0.7702518651815863
HHN-BIR-01,2024-01-30,42,12.635416666666666,15.635416666666666,0.25,0.8178273344851325
HHN-BIR-01,2024-01-31,42,13.276041666666666,15.625,0.21875,0.8385422600060758
HHN-BIR-01,2024-02-01,42,13.161458333333334,15.65625,0.0,0.8326719576719577
HHN-BIR-01,2024-02-02,42,12.046875,15.598958333333334,0.0,0.7919989326239326
HHN-BIR-01,2024-02-03,42,11.90625,15.526041666666666,0.0,0.7931602294216623
HHN-BIR-01,2024-02-04,42,12.322916666666666,15.520833333333334,0.0,0.8335034048639232
HHN-BIR-01,2024-02-05,42,12.453125,15.625,0.0,0.8356384294486765
HHN-BIR-01,2024-02-06,42,12.677083333333334,15.59375,0.0,0.8287167843421471
HHN-BIR-01,2024-02-07,42,13.0625,15.609375,0.0,0.8535014826030451
HHN-BIR-01,2024-02-08,42,13.135416666666666,15.625,0.005208333333333333,0.8445594336219336
HHN-BIR-01,2024-02-09,42,12.786458333333334,15.552083333333334,0.125,0.8153893627502621
HHN-BIR-01,2024-02-10,42,12.583333333333334,15.546875,0.125,0.7950054762554762
HHN-BIR-01,2024-02-11,42,12.9375,15.578125,0.125,0.8173290138610261
HHN-BIR-01,2024-02-12,42,13.71875,15.677083333333334,0.125,0.8337333962333963
HHN-BIR-01,2024-02-13,42,14.53125,15.619791666666666,0.125,0.8552943521111845
HHN-BIR-01,2024-02-14,42,14.307291666666666,15.583333333333334,0.125,0.8518425451061443
HHN-BIR-01,2024-02-15,42,13.192708333333334,15.604166666666666,0.10416666666666667,0.8346304130291867
HHN-BIR-01,2024-02-16,42,12.322916666666666,15.557291666666666,0.0,0.7954019128766371
HHN-BIR-01,2024-02-17,42,11.75,15.567708333333334,0.0,0.7750315675582945
HHN-BIR-01,2024-02-18,42,12.130208333333334,15.630208333333334,0.0,0.7653877118297738
HHN-BIR-01,2024-02-19,42,12.421875,15.614583333333334,0.0,0.8074288220058037
HHN-BIR-01,2024-02-20,42,11.703125,15.65625,0.0,0.745623904680237
HHN-BIR-01,2024-02-21,42,12.020833333333334,15.5625,0.0,0.7722944523532423
HHN-BIR-01,2024-02-22,42,12.145833333333334,15.625,0.0,0.781928960901903
HHN-BIR-01,2024-02-23,42,12.046875,15.583333333333334,0.0,0.7799541926380161
HHN-BIR-01,2024-02-24,42,11.145833333333334,15.541666666666666,0.0,0.7299003224784474
HHN-BIR-01,2024-02-25,42,9.921875,15.567708333333334,0.0,0.6499411586739857
HHN-BIR-01,2024-02-26,42,10.5,15.65625,0.0,0.6975032558672264
HHN-BIR-01,2024-02-27,42,10.619791666666666,15.546875,0.0,0.693658421002171
HHN-BIR-01,2024-02-28,42,11.354166666666666,15.65625,0.0,0.74238354195845
HHN-BIR-01,2024-02-29,42,12.619791666666666,15.583333333333334,0.0,0.7714565404012482
HHN-BIR-01,2024-03-01,42,13.640625,15.645833333333334,0.0,0.8157448743386243
HHN-BIR-01,2024-03-02,42,12.96875,15.640625,0.0,0.7656779381697145
HHN-BIR-01,2024-03-03,42,12.802083333333334,15.578125,0.0,0.7800939803920889
HHN-BIR-01,2024-03-04,42,11.927083333333334,15.625,0.0,0.7705414755621557
HHN-BIR-01,2024-03-05,42,11.572916666666666,15.697916666666666,0.0,0.7400389685545936
HHN-BIR-01,2024-03-06,42,12.104166666666666,15.640625,0.0,0.7687045907929405
HHN-BIR-01,2024-03-07,42,12.677083333333334,15.682291666666666,0.0,0.8113092419733045
HHN-BIR-01,2024-03-08,42,12.010416666666666,15.640625,0.0,0.7317570596158518
HHN-BIR-01,2024-03-09,42,11.041666666666666,15.640625,0.0,0.717697148303766
HHN-BIR-01,2024-03-10,42,10.104166666666666,15.59375,0.0,0.6621357280641017
HHN-BIR-01,2024-03-11,42,11.369791666666666,15.703125,0.0,0.7334634328877749
HHN-BIR-01,2024-03-12,42,12.109375,15.645833333333334,0.0,0.7733444940476191
HHN-BIR-01,2024-03-13,42,12.609375,15.666666666666666,0.0,0.7927827380952381
HHN-BIR-01,2024-03-14,42,12.53125,15.630208333333334,0.0,0.808212144149644
HHN-BIR-01,2024-03-15,42,12.385416666666666,15.65625,0.0,0.7879695586285419
HHN-BIR-01,2024-03-16,42,12.25,15.619791666666666,0.0,0.8042872255905792
HHN-BIR-01,2024-03-17,42,11.276041666666666,15.614583333333334,0.0,0.7314979797401673
HHN-BIR-01,2024-03-18,42,11.307291666666666,15.703125,0.0,0.7171403394059643
HHN-BIR-01,2024-03-19,42,10.911458333333334,15.682291666666666,0.0,0.7154991230443533
HHN-BIR-01,2024-03-20,42,10.770833333333334,15.651041666666666,0.0,0.7239325262762762
HHN-BIR-01,2024-03-21,42,11.838541666666666,15.682291666666666,0.0,0.7549269668410293
HHN-BIR-01,2024-03-22,42,12.989583333333334,15.682291666666666,0.0,0.7703508297258298
HHN-BIR-01,2024-03-23,42,12.6875,15.609375,0.0,0.7746098085941836
HHN-BIR-01,2024-03-24,42,12.630208333333334,15.640625,0.0,0.8046803303615423
HHN-BIR-01,2024-03-25,42,12.484375,15.682291666666666,0.0,0.8026937626547003
HHN-BIR-01,2024-03-26,42,12.0625,15.65625,0.0,0.8008408064431913
HHN-BIR-01,2024-03-27,42,12.848958333333334,15.604166666666666,0.0,0.8029658377774186
HHN-BIR-01,2024-03-28,42,13.567708333333334,15.697916666666666,0.0,0.8284650823713324
HHN-BIR-01,2024-03-29,42,12.734375,15.713541666666666,0.0,0.8050001589389143
HHN-BIR-01,2024-03-30,42,10.1875,15.609375,0.0,0.6876849290682011
HHN-BIR-01,2024-03-31,42,10.401041666666666,15.661458333333334,0.0,0.7151019273921024
HHN-BIR-01,2024-04-01,42,10.833333333333334,15.6875,0.0,0.7282398952320827
HHN-BIR-01,2024-04-02,42,11.359375,15.703125,0.0,0.7780441130050505
HHN-BIR-01,2024-04-03,42,12.385416666666666,15.671875,0.0,0.7957727993343803
HHN-BIR-01,2024-04-04,42,12.973958333333334,15.71875,0.0,0.8146661931818181
HHN-BIR-01,2024-04-05,42,13.03125,15.666666666666666,0.0,0.8125249027592778
HHN-BIR-01,2024-04-06,42,13.505208333333334,15.567708333333334,0.0,0.8444274221713246
HHN-BIR-01,2024-04-07,42,12.958333333333334,15.5625,0.0,0.8329805002883469
HHN-BIR-01,2024-04-08,42,12.838541666666666,15.614583333333334,0.0,0.8429853238446988
HHN-BIR-01,2024-04-09,42,12.4375,15.692708333333334,0.0,0.8179118190836941
HHN-BIR-01,2024-04-10,42,11.770833333333334,15.677083333333334,0.0,0.7934492807539683
HHN-BIR-01,2024-04-11,42,11.151041666666666,15.697916666666666,0.0,0.7427342622655123
HHN-BIR-01,2024-04-12,42,11.015625,15.671875,0.0,0.740039698438136
HHN-BIR-01,2024-04-13,42,11.078125,15.619791666666666,0.0,0.713444554747404
HHN-BIR-01,2024-04-14,42,9.84375,15.614583333333334,0.0,0.6497268173280678
HHN-BIR-01,2024-04-15,42,10.255208333333334,15.651041666666666,0.0,0.6733880847162097
HHN-BIR-01,2024-04-16,42,11.244791666666666,15.697916666666666,0.0,0.716745205026455
HHN-BIR-01,2024-04-17,42,11.072916666666666,15.65625,0.0,0.7255172000691302
HHN-BIR-01,2024-04-18,42,12.21875,15.6875,0.0,0.7669168753629502
HHN-BIR-01,2024-04-19,42,12.255208333333334,15.713541666666666,0.0,0.7577455169252044
HHN-BIR-01,2024-04-20,42,11.864583333333334,15.630208333333334,0.0,0.7238162139127212
HHN-BIR-01,2024-04-21,42,10.489583333333334,15.578125,0.0,0.6602831143846769
HHN-BIR-01,2024-04-22,42,10.182291666666666,15.671875,0.0,0.6798208480877066
HHN-BIR-01,2024-04-23,42,10.208333333333334,15.671875,0.0,0.7167462384259259
HHN-BIR-01,2024-04-24,42,11.442708333333334,15.682291666666666,0.0,0.7766726983235528
HHN-BIR-01,2024-04-25,42,11.364583333333334,15.651041666666666,0.0,0.7145109953703703
HHN-BIR-01,2024-04-26,42,12.614583333333334,15.703125,0.0,0.7935216187169312
HHN-BIR-01,2024-04-27,42,12.619791666666666,15.604166666666666,0.0,0.789310692307072
HHN-BIR-01,2024-04-28,42,12.213541666666666,15.661458333333334,0.0,0.8039257906445406
HHN-BIR-01,2024-04-29,42,12.130208333333334,15.666666666666666,0.0,0.7852723467443862
HHN-BIR-01,2024-04-30,42,12.5625,15.640625,0.0,0.8105134996582365
HHN-BIR-01,2024-05-01,42,12.916666666666666,15.666666666666666,0.0,0.7988416812841156
HHN-BIR-01,2024-05-02,42,13.708333333333334,15.661458333333334,0.0,0.8261586644725673
HHN-BIR-01,2024-05-03,42,13.328125,15.619791666666666,0.0,0.8058411070819159
HHN-BIR-01,2024-05-04,42,12.135416666666666,15.598958333333334,0.0,0.7709205460747403
HHN-BIR-01,2024-05-05,42,11.317708333333334,15.520833333333334,0.0,0.7369900019256637
HHN-BIR-01,2024-05-06,42,11.109375,15.682291666666666,0.0,0.7378625850592763
HHN-BIR-01,2024-05-07,42,11.463541666666666,15.666666666666666,0.0,0.755031439659197
HHN-BIR-01,2024-05-08,42,11.671875,15.723958333333334,0.0,0.766215286484913
HHN-BIR-01,2024-05-09,42,12.0625,15.71875,0.0,0.7929063039357157
HHN-BIR-01,2024-05-10,42,11.21875,15.708333333333334,0.0,0.7460471530784031
HHN-BIR-01,2024-05-11,42,10.166666666666666,15.6875,0.0,0.6767909531236738
HHN-BIR-01,2024-05-12,42,9.234375,15.604166666666666,0.0,0.6405793038490649
HHN-BIR-01,2024-05-13,42,9.885416666666666,15.651041666666666,0.0,0.6721559196168571
HHN-BIR-01,2024-05-14,42,11.015625,15.729166666666666,0.0,0.713034455417268
HHN-BIR-01,2024-05-15,42,11.484375,15.682291666666666,0.0,0.7572230441902598
HHN-BIR-01,2024-05-16,42,11.760416666666666,15.645833333333334,0.0,0.759907416249328
HHN-BIR-01,2024-05-17,42,11.755208333333334,15.703125,0.0,0.7518227895640579
HHN-BIR-01,2024-05-18,42,11.489583333333334,15.630208333333334,0.0,0.7403397853305941
HHN-BIR-01,2024-05-19,42,11.161458333333334,15.614583333333334,0.0,0.7331470653839075
HHN-BIR-01,2024-05-20,42,10.411458333333334,15.671875,0.0,0.6720443854548163
HHN-BIR-01,2024-05-21,42,11.197916666666666,15.697916666666666,0.0,0.667011689461138
HHN-BIR-01,2024-05-22,42,11.677083333333334,15.65625,0.0,0.7026443753006254
HHN-BIR-01,2024-05-23,42,11.75,15.635416666666666,0.0,0.7449718047803032
HHN-BIR-01,2024-05-24,42,11.557291666666666,15.666666666666666,0.16666666666666666,0.7010233473124098
HHN-BIR-01,2024-05-25,42,12.401041666666666,15.588541666666666,0.25,0.7607446732446732
HHN-BIR-01,2024-05-26,42,12.21875,15.640625,0.14583333333333334,0.753864503083253
HHN-BIR-01,2024-05-27,42,11.994791666666666,15.692708333333334,0.0,0.7618971982815589
HHN-BIR-01,2024-05-28,42,11.473958333333334,15.677083333333334,0.0,0.763067770190932
HHN-BIR-01,2024-05-29,42,11.53125,15.625,0.0,0.7542855281856103
HHN-BIR-01,2024-05-30,42,11.755208333333334,15.6875,0.0,0.7747085813492064
HHN-BIR-01,2024-05-31,42,11.744791666666666,15.708333333333334,0.0,0.7458147321428572
HHN-BIR-01,2024-06-01,42,11.598958333333334,15.614583333333334,0.0,0.7247438177506775
HHN-BIR-01,2024-06-02,42,11.880208333333334,15.651041666666666,0.0,0.7452215608465608
HHN-BIR-01,2024-06-03,42,11.630208333333334,15.625,0.0,0.7509280722171346
HHN-BIR-01,2024-06-04,42,11.765625,15.661458333333334,0.0,0.7724176978905598
HHN-BIR-01,2024-06-05,42,12.520833333333334,15.713541666666666,0.0,0.776726810515873
HHN-BIR-01,2024-06-06,42,11.71875,15.708333333333334,0.0,0.7308569026318645
HHN-BIR-01,2024-06-07,42,12.109375,15.583333333333334,0.0,0.7500993002946128
HHN-BIR-01,2024-06-08,42,11.8125,15.625,0.0,0.766868083582117
HHN-BIR-01,2024-06-09,42,11.552083333333334,15.567708333333334,0.0,0.7632805766537384
HHN-BIR-01,2024-06-10,42,11.625,15.671875,0.0,0.8004229938972586
HHN-BIR-01,2024-06-11,42,12.807291666666666,15.609375,0.0,0.826809402981278
HHN-BIR-01,2024-06-12,42,13.916666666666666,15.682291666666666,0.0,0.8965403961292119
HHN-BIR-01,2024-06-13,42,13.708333333333334,15.635416666666666,0.0,0.853432953042328
HHN-BIR-01,2024-06-14,42,13.510416666666666,15.703125,0.0,0.7986524470899471
HHN-BIR-01,2024-06-15,42,12.541666666666666,15.640625,0.0,0.7661302485521236
HHN-BIR-01,2024-06-16,42,10.25,15.619791666666666,0.0,0.6825450823539437
HHN-BIR-01,2024-06-17,42,8.984375,15.703125,0.0,0.6146669447450698
HHN-BIR-01,2024-06-18,42,8.932291666666666,15.651041666666666,0.0,0.5950800871412084
HHN-BIR-01,2024-06-19,42,9.34375,15.682291666666666,0.0,0.5829309608261813
HHN-BIR-01,2024-06-20,42,9.421875,15.671875,0.0,0.5835253081785595
HHN-BIR-01,2024-06-21,42,9.776041666666666,15.583333333333334,0.005208333333333333,0.5754265668031874
HHN-BIR-01,2024-06-22,42,9.932291666666666,15.635416666666666,0.125,0.5941384533526078
HHN-BIR-01,2024-06-23,42,9.473958333333334,15.666666666666666,0.125,0.5858336903258778
HHN-BIR-01,2024-06-24,42,8.583333333333334,15.723958333333334,0.125,0.5451003712722463
HHN-BIR-01,2024-06-25,42,10.333333333333334,15.703125,0.125,0.6439546130952382
HHN-BIR-01,2024-06-26,42,10.21875,15.692708333333334,0.125,0.6176503690175565
HHN-BIR-01,2024-06-27,42,10.307291666666666,15.682291666666666,0.125,0.6461456622538037
HHN-BIR-01,2024-06-28,42,11.322916666666666,15.703125,0.125,0.7293192450591347
HHN-BIR-01,2024-06-29,42,12.041666666666666,15.557291666666666,0.10416666666666667,0.7882573526260432
HHN-BIR-01,2024-06-30,42,11.859375,15.567708333333334,0.0,0.7746550434969554
HHN-BIR-01,2024-07-01,42,10.911458333333334,15.703125,0.0,0.7391071848562657
HHN-BIR-01,2024-07-02,42,10.484375,15.692708333333334,0.0,0.7302853067001314
HHN-BIR-01,2024-07-03,42,10.598958333333334,15.6875,0.0,0.7101146321849447
HHN-BIR-01,2024-07-04,42,10.46875,15.614583333333334,0.0,0.6810046200004279
HHN-BIR-01,2024-07-05,42,10.375,15.661458333333334,0.0,0.6696910511363637
HHN-BIR-01,2024-07-06,42,9.046875,15.5,0.0,0.5624118966482473
HHN-BIR-01,2024-07-07,42,10.09375,15.640625,0.0,0.6388904808826684
HHN-BIR-01,2024-07-08,42,9.041666666666666,15.661458333333334,0.0,0.5918138699531611
HHN-BIR-01,2024-07-09,42,9.192708333333334,15.619791666666666,0.0,0.6104714257862236
HHN-BIR-01,2024-07-10,42,9.088541666666666,15.692708333333334,0.0,0.6050967312686063
HHN-BIR-01,2024-07-11,42,9.380208333333334,15.734375,0.0,0.6043575637325637
HHN-BIR-01,2024-07-12,42,10.161458333333334,15.708333333333334,0.0,0.6369480707371332
HHN-BIR-01,2024-07-13,42,9.9375,15.557291666666666,0.0,0.575081186728481
HHN-BIR-01,2024-07-14,42,8.848958333333334,15.619791666666666,0.0,0.5327347349949798
HHN-BIR-01,2024-07-15,42,8.46875,15.59375,0.0,0.5318490238412114
HHN-BIR-01,2024-07-16,42,10.041666666666666,15.71875,0.0,0.6148981443903319
HHN-BIR-01,2024-07-17,42,10.619791666666666,15.677083333333334,0.0,0.677237094033969
HHN-BIR-01,2024-07-18,42,10.322916666666666,15.6875,0.0,0.6476957954899131
HHN-BIR-01,2024-07-19,42,8.765625,15.651041666666666,0.0,0.5515770336082836
HHN-BIR-01,2024-07-20,42,8.442708333333334,15.666666666666666,0.0,0.548267760629893
HHN-BIR-01,2024-07-21,42,8.703125,15.604166666666666,0.0,0.5606836737006774
HHN-BIR-01,2024-07-22,42,10.197916666666666,15.708333333333334,0.0,0.6570491548892284
HHN-BIR-01,2024-07-23,42,12.088541666666666,15.682291666666666,0.0,0.7654263752028845
HHN-BIR-01,2024-07-24,42,12.59375,15.703125,0.0,0.7460054413179412
HHN-BIR-01,2024-07-25,42,12.333333333333334,15.614583333333334,0.0,0.7647467560725834
HHN-BIR-01,2024-07-26,42,11.229166666666666,15.666666666666666,0.0,0.6932512982266271
HHN-BIR-01,2024-07-27,42,11.364583333333334,15.651041666666666,0.0,0.7329196088157485
HHN-BIR-01,2024-07-28,42,11.015625,15.578125,0.0,0.7034232144641153
HHN-BIR-01,2024-07-29,42,11.083333333333334,15.682291666666666,0.0,0.719461769082633
HHN-BIR-01,2024-07-30,42,11.776041666666666,15.651041666666666,0.0,0.7708460159632035
HHN-BIR-01,2024-07-31,42,10.713541666666666,15.65625,0.0,0.6920451050076872
HHN-BIR-01,2024-08-01,42,10.479166666666666,15.635416666666666,0.0,0.6405607362638613
HHN-BIR-01,2024-08-02,42,10.244791666666666,15.677083333333334,0.0,0.5971470658970659
HHN-BIR-01,2024-08-03,42,9.817708333333334,15.588541666666666,0.0,0.6142204260643453
HHN-BIR-01,2024-08-04,42,9.088541666666666,15.572916666666666,0.0,0.5698330661221286
HHN-BIR-01,2024-08-05,42,8.380208333333334,15.692708333333334,0.0,0.5629288172447472
HHN-BIR-01,2024-08-06,42,8.354166666666666,15.677083333333334,0.0,0.5517126247594998
HHN-BIR-01,2024-08-07,42,8.927083333333334,15.692708333333334,0.0,0.5839643756808278
HHN-BIR-01,2024-08-08,42,8.552083333333334,15.71875,0.0,0.5748492176226551
HHN-BIR-01,2024-08-09,42,8.729166666666666,15.697916666666666,0.0,0.5771319031084656
HHN-BIR-01,2024-08-10,42,9.703125,15.635416666666666,0.0,0.6496478131243756
HHN-BIR-01,2024-08-11,42,9.848958333333334,15.552083333333334,0.0,0.6268041855927466
HHN-BIR-01,2024-08-12,42,10.369791666666666,15.682291666666666,0.0,0.6558624751984127
HHN-BIR-01,2024-08-13,42,10.208333333333334,15.65625,0.020833333333333332,0.6848301792423362
HHN-BIR-01,2024-08-14,42,9.286458333333334,15.713541666666666,0.125,0.6379340277777777
HHN-BIR-01,2024-08-15,42,8.421875,15.682291666666666,0.125,0.5469639662999038
HHN-BIR-01,2024-08-16,42,8.036458333333334,15.729166666666666,0.125,0.49527539156445405
HHN-BIR-01,2024-08-17,42,8.489583333333334,15.697916666666666,0.125,0.5341492602407124
HHN-BIR-01,2024-08-18,42,8.75,15.583333333333334,0.109375,0.5620611781687149
HHN-BIR-01,2024-08-19,42,8.494791666666666,15.645833333333334,0.0,0.5507449870731121
HHN-BIR-01,2024-08-20,42,7.90625,15.71875,0.0,0.5365894590159296
HHN-BIR-01,2024-08-21,42,7.619791666666667,15.682291666666666,0.0,0.48734889157683275
HHN-BIR-01,2024-08-22,42,6.625,15.65625,0.0,0.4106498723226664
HHN-BIR-01,2024-08-23,42,7.328125,15.682291666666666,0.0,0.4662000317457298
HHN-BIR-01,2024-08-24,42,8.0,15.578125,0.0,0.4938773823194779
HHN-BIR-01,2024-08-25,42,7.442708333333333,15.651041666666666,0.0,0.45453761719846275
HHN-BIR-01,2024-08-26,42,7.703125,15.671875,0.0,0.4853502472643098
HHN-BIR-01,2024-08-27,42,9.192708333333334,15.697916666666666,0.0,0.6090165043290043
HHN-BIR-01,2024-08-28,42,10.203125,15.640625,0.0,0.6775335476507353
HHN-BIR-01,2024-08-29,42,9.713541666666666,15.645833333333334,0.0,0.6565220190026692
HHN-BIR-01,2024-08-30,42,9.723958333333334,15.713541666666666,0.0,0.6375769527446357
HHN-BIR-01,2024-08-31,42,8.921875,15.625,0.0,0.5874822970192635
HHN-BIR-01,2024-09-01,42,8.802083333333334,15.640625,0.0,0.5923996261771997
HHN-BIR-01,2024-09-02,42,10.380208333333334,15.666666666666666,0.0,0.6584504138986047
HHN-BIR-01,2024-09-03,42,11.484375,15.609375,0.0,0.7058424528311331
HHN-BIR-01,2024-09-04,42,12.182291666666666,15.671875,0.0,0.7835777286949162
HHN-BIR-01,2024-09-05,42,11.489583333333334,15.661458333333334,0.0,0.785516270767515
HHN-BIR-01,2024-09-06,42,10.536458333333334,15.713541666666666,0.0,0.7160770652958153
HHN-BIR-01,2024-09-07,42,9.833333333333334,15.625,0.0,0.6693345946333079
HHN-BIR-01,2024-09-08,42,10.473958333333334,15.666666666666666,0.0,0.7035819069212743
HHN-BIR-01,2024-09-09,42,10.473958333333334,15.6875,0.0,0.7114835849690024
HHN-BIR-01,2024-09-10,42,10.34375,15.671875,0.0,0.7186673714017463
HHN-BIR-01,2024-09-11,42,10.333333333333334,15.71875,0.0,0.6961605596371222
HHN-BIR-01,2024-09-12,42,10.046875,15.671875,0.0,0.6655240086880712
HHN-BIR-01,2024-09-13,42,9.880208333333334,15.703125,0.0,0.6486130014759969
HHN-BIR-01,2024-09-14,42,10.348958333333334,15.619791666666666,0.0,0.6717762414078097
HHN-BIR-01,2024-09-15,42,9.916666666666666,15.541666666666666,0.0,0.6385960393772894
HHN-BIR-01,2024-09-16,42,10.536458333333334,15.682291666666666,0.0,0.6955595941924066
HHN-BIR-01,2024-09-17,42,11.697916666666666,15.723958333333334,0.0,0.7736332730616268
HHN-BIR-01,2024-09-18,42,11.244791666666666,15.734375,0.0,0.7389699748270521
HHN-BIR-01,2024-09-19,42,12.088541666666666,15.666666666666666,0.0,0.7876759019337145
HHN-BIR-01,2024-09-20,42,11.572916666666666,15.703125,0.0,0.7440797709065173
HHN-BIR-01,2024-09-21,42,11.213541666666666,15.625,0.0,0.7073886238523187
HHN-BIR-01,2024-09-22,42,10.338541666666666,15.640625,0.0,0.6667465091293217
HHN-BIR-01,2024-09-23,42,9.78125,15.671875,0.0,0.6326566495152022
HHN-BIR-01,2024-09-24,42,9.697916666666666,15.651041666666666,0.0,0.6398687674078299
HHN-BIR-01,2024-09-25,42,10.109375,15.692708333333334,0.0,0.6853582366674189
HHN-BIR-01,2024-09-26,42,11.21875,15.71875,0.0,0.7221896176399852
HHN-BIR-01,2024-09-27,42,10.286458333333334,15.6875,0.041666666666666664,0.6770832104816479
HHN-BIR-01,2024-09-28,42,10.401041666666666,15.619791666666666,0.125,0.6679473015410515
HHN-BIR-01,2024-09-29,42,11.302083333333334,15.703125,0.125,0.7312677556818182
HHN-BIR-01,2024-09-30,42,11.057291666666666,15.6875,0.125,0.7307097110716977
HHN-BIR-01,2024-10-01,42,10.640625,15.6875,0.125,0.7188345508658008
HHN-BIR-01,2024-10-02,42,10.026041666666666,15.6875,0.005208333333333333,0.6592945827320827
HHN-BIR-01,2024-10-03,42,10.005208333333334,15.682291666666666,0.0,0.684990486943612
HHN-BIR-01,2024-10-04,42,11.03125,15.666666666666666,0.0,0.7062260898760754
HHN-BIR-01,2024-10-05,42,11.807291666666666,15.567708333333334,0.0,0.7540060254485299
HHN-BIR-01,2024-10-06,42,12.526041666666666,15.630208333333334,0.0,0.8005361555999895
HHN-BIR-01,2024-10-07,42,12.4375,15.692708333333334,0.0,0.8137643946467475
HHN-BIR-01,2024-10-08,42,12.286458333333334,15.703125,0.0,0.7953492234885147
HHN-BIR-01,2024-10-09,42,12.203125,15.625,0.0,0.7755275693672394
HHN-BIR-01,2024-10-10,42,12.927083333333334,15.666666666666666,0.0,0.8329512275777519
HHN-BIR-01,2024-10-11,42,12.901041666666666,15.65625,0.0,0.8240710346638656
HHN-BIR-01,2024-10-12,42,13.088541666666666,15.578125,0.0,0.8137778335092335
HHN-BIR-01,2024-10-13,42,12.072916666666666,15.609375,0.0,0.7802969696786389
HHN-BIR-01,2024-10-14,42,12.40625,15.6875,0.0,0.8183828613516114
HHN-BIR-01,2024-10-15,42,12.645833333333334,15.65625,0.0,0.790902633107669
HHN-BIR-01,2024-10-16,42,12.541666666666666,15.671875,0.0,0.7895740006591759
HHN-BIR-01,2024-10-17,42,12.463541666666666,15.682291666666666,0.0,0.766583877970672
HHN-BIR-01,2024-10-18,42,12.442708333333334,15.71875,0.0,0.7723665223665224
HHN-BIR-01,2024-10-19,42,11.770833333333334,15.65625,0.0,0.7611300938997204
HHN-BIR-01,2024-10-20,42,10.536458333333334,15.630208333333334,0.0,0.7140482037196191
HHN-BIR-01,2024-10-21,42,10.635416666666666,15.677083333333334,0.1875,0.7143508382303613
HHN-BIR-01,2024-10-22,42,10.510416666666666,15.651041666666666,0.375,0.7374787755647131
HHN-BIR-01,2024-10-23,42,11.010416666666666,15.682291666666666,0.375,0.7491511535169623
HHN-BIR-01,2024-10-24,42,11.796875,15.703125,0.375,0.7649314010642135
HHN-BIR-01,2024-10-25,42,11.776041666666666,15.723958333333334,0.375,0.7674541170634921
HHN-BIR-01,2024-10-26,42,11.854166666666666,15.645833333333334,0.03125,0.8035448131955484
HHN-BIR-01,2024-10-27,42,12.052083333333334,15.651041666666666,0.0,0.7888665409345555
HHN-BIR-01,2024-10-28,42,12.036458333333334,15.677083333333334,0.0,0.776763182349344
HHN-BIR-01,2024-10-29,42,12.338541666666666,15.692708333333334,0.0,0.7955561795508341
